,User,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
0,@BBC,"Filmed in Nottingham during the worst winter for the NHS on record, groundbreaking series #Hospital returns tonight… https://t.co/PVSIcvCGc9",Mon Mar 26 19:03:02 +0000 2018,-0.6249,0.0,0.806,0.194,0
1,@BBC,"Tonight, George Alagiah explores the fascinating history of Queen Elizabeth II and her beloved Commonwealth. 

The… https://t.co/xXer4FRyTq",Mon Mar 26 18:24:04 +0000 2018,0.7783,0.312,0.688,0.0,1
2,@BBC,?? It was a Dachsh(und) to the finish line. https://t.co/7VvkU5GfUg,Mon Mar 26 17:30:04 +0000 2018,0.0,0.0,1.0,0.0,2
3,@BBC,"?? Joy and Mary flew WW2 planes before any navigation system was installed.
#RAFat100 https://t.co/yxNMblfTEf",Mon Mar 26 16:25:02 +0000 2018,0.5859,0.213,0.787,0.0,3
4,@BBC,"Tom Cruise stars in a remake of the 1953 adaptation of HG Wells’s classic novel. ?

War of the Worlds | @BBCiPlayer… https://t.co/h19JvTlFSA",Mon Mar 26 15:45:04 +0000 2018,-0.3818,0.095,0.744,0.161,4
5,@BBC,"In her role as head of the Commonwealth, the Queen embarked on her first tour of the nations in 1953.

But by 1970… https://t.co/Av61bahNZF",Mon Mar 26 15:11:57 +0000 2018,0.0,0.0,1.0,0.0,5
6,@BBC,"Never let a squirrel nibble your nobble... ???
https://t.co/cHm9m6At3m",Mon Mar 26 12:58:02 +0000 2018,0.0,0.0,1.0,0.0,6
7,@BBC,Apple wants to introduce new emojis to better represent people with disabilities. ??? https://t.co/CcJfojmtTa https://t.co/ZRdEhVPMEm,Mon Mar 26 11:48:03 +0000 2018,0.4404,0.172,0.828,0.0,7
8,@BBC,"A crack that opened up in Kenya’s Rift Valley, damaging a section of the Narok-Nairobi highway, is still growing... https://t.co/T5YocDauYj",Mon Mar 26 11:00:05 +0000 2018,-0.5106,0.0,0.837,0.163,8
9,@BBC,"From hot cross bun gin to Creme Egg Yorkshire pudding, this year’s Easter treats are bigger, weirder and more decad… https://t.co/HvDJmgcB5q",Mon Mar 26 10:00:07 +0000 2018,-0.128,0.0,0.93,0.07,9
10,@BBC,RT @bbcpress: Sue Perkins will return to host the 2018 #BAFTA TV awards on Sunday 13 May on @BBCOne. https://t.co/pieSWNAGbH,Mon Mar 26 09:35:06 +0000 2018,0.4588,0.136,0.864,0.0,10
11,@BBC,"? @BillBailey is NOT a fan of taramasalata. #Room101 

https://t.co/soAAz27c0C",Mon Mar 26 09:33:01 +0000 2018,0.3182,0.247,0.753,0.0,11
12,@BBC,"The kiwi bird's egg is so large, it takes almost ten days to lay! ???  #DavidAttenboroughsNaturalCuriosities
https://t.co/AkZqK9vzZZ",Mon Mar 26 09:04:01 +0000 2018,0.0,0.0,1.0,0.0,12
13,@BBC,"?Why do so many celebrities decide to enter politics?

Some have done so more successfully than others...… https://t.co/MkEDpSeLMJ",Mon Mar 26 08:29:04 +0000 2018,0.5819,0.182,0.818,0.0,13
14,@BBC,"Wishing you could get out of bed just that little bit earlier? ?

If you need some motivation to set that alarm, he… https://t.co/zsisa2oA4s",Mon Mar 26 07:30:10 +0000 2018,0.2263,0.161,0.749,0.09,14
15,@BBC,"Could this be an answer to global water shortages? ?? This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",Sun Mar 25 19:44:01 +0000 2018,0.128,0.101,0.821,0.077,15
16,@BBC,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",Sun Mar 25 19:15:06 +0000 2018,-0.7506,0.0,0.714,0.286,16
17,@BBC,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",Sun Mar 25 18:40:04 +0000 2018,0.5719,0.163,0.837,0.0,17
18,@BBC,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ??… https://t.co/lFgROYVkv1,Sun Mar 25 18:13:03 +0000 2018,0.0,0.0,1.0,0.0,18
19,@BBC,"When you're enjoying being single and people just can't deal with it. ?? @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",Sun Mar 25 17:30:07 +0000 2018,0.5267,0.185,0.815,0.0,19
20,@BBC,"????? Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",Sun Mar 25 15:03:03 +0000 2018,0.4588,0.167,0.833,0.0,20
21,@BBC,"? We could listen to him speak all day. 

? Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",Sun Mar 25 14:30:02 +0000 2018,0.0,0.0,1.0,0.0,21
22,@BBC,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ????… https://t.co/uKD9BQWmUi",Sun Mar 25 14:09:03 +0000 2018,0.1779,0.091,0.909,0.0,22
23,@BBC,"??? @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",Sun Mar 25 13:03:04 +0000 2018,0.5574,0.184,0.816,0.0,23
24,@BBC,"Weighing just 100g, a newborn panda is one 900th the size of its mum! ?? #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",Sun Mar 25 12:03:02 +0000 2018,0.0,0.0,1.0,0.0,24
25,@BBC,?Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,Sun Mar 25 10:30:04 +0000 2018,0.0,0.0,1.0,0.0,25
26,@BBC,"Ever wondered what made you feel moody? It might be your gut.

? https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",Sun Mar 25 09:30:15 +0000 2018,-0.3612,0.0,0.839,0.161,26
27,@BBC,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",Sun Mar 25 08:43:31 +0000 2018,0.5719,0.236,0.764,0.0,27
28,@BBC,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",Sun Mar 25 08:43:26 +0000 2018,-0.4019,0.0,0.899,0.101,28
29,@BBC,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft ? https://t.co/YaE7fBZamq,Sun Mar 25 08:43:22 +0000 2018,0.0,0.0,1.0,0.0,29
30,@BBC,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,Sun Mar 25 08:00:12 +0000 2018,-0.25,0.104,0.743,0.153,30
31,@BBC,You learn something new every day. Here's how to poo a baby jaguar. ??#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,Sun Mar 25 07:34:02 +0000 2018,0.0,0.0,1.0,0.0,31
32,@BBC,When the clocks have gone forward but there's no way you're getting out of bed yet. ?????#DaylightSavings https://t.co/cHBPV3ITsQ,Sun Mar 25 07:02:00 +0000 2018,-0.4215,0.0,0.859,0.141,32
33,@BBC,"""I still see people screaming for help.""

This Sunday at 9pm on @BBCTwo, @REGYATES meets the people whose lives wer… https://t.co/RS16yXF17H",Sat Mar 24 20:34:01 +0000 2018,-0.3818,0.0,0.885,0.115,33
34,@BBC,"The story of the last decade of Picasso's life, through the words of family and friends. ?

Picasso's Last Stand |… https://t.co/RyiuI8KgSk",Sat Mar 24 20:00:11 +0000 2018,0.4767,0.134,0.866,0.0,34
35,@BBC,"""Beauty is your inside, it's your personality and what shines from beneath."" 

25-year-old rapper Paigey Cakey had… https://t.co/CVGr69Y0oO",Sat Mar 24 19:16:04 +0000 2018,0.5859,0.183,0.817,0.0,35
36,@BBC,Cambridge have won the men's and women's Boat Races. https://t.co/COTzXYuo4N ? ? #BoatRace2018 https://t.co/6SQjF1ToSt,Sat Mar 24 18:44:04 +0000 2018,0.5719,0.252,0.748,0.0,36
37,@BBC,"?? @RomeshRanga is NOT a fan of Gogglebox. #LiveAtTheApollo
https://t.co/FHm9g6Emss",Sat Mar 24 18:02:01 +0000 2018,0.3182,0.223,0.777,0.0,37
38,@BBC,"When proposals go wrong... ?? #Doodlebugs 
https://t.co/8Yi6giWO3S",Sat Mar 24 17:01:01 +0000 2018,0.0,0.0,1.0,0.0,38
39,@BBC,"Writer Sara Maitland has lived alone in rural Scotland for 20 years. 

Here are seven valuable life lessons we can… https://t.co/2eAqUlnwuA",Sat Mar 24 15:30:10 +0000 2018,0.2732,0.129,0.788,0.083,39
40,@BBC,?How an Instagram video lost me my dream job in fashion: https://t.co/72yWgHdc1k https://t.co/fl3DxMcIL5,Sat Mar 24 15:00:06 +0000 2018,-0.0772,0.131,0.719,0.15,40
41,@BBC,? @clarebalding is live from the River Thames as @UniofOxford and @Cambridge_Uni  meet for one of the most iconic e… https://t.co/Ls9rtIYov4,Sat Mar 24 14:01:47 +0000 2018,0.0,0.0,1.0,0.0,41
42,@BBC,RT @bbcthree: The barber helping men with dementia relive their younger lives. https://t.co/p8axQVK836,Sat Mar 24 14:01:32 +0000 2018,0.296,0.155,0.845,0.0,42
43,@BBC,"Which animals are likely to become extinct in your lifetime? ??
https://t.co/9KwlmcNrWV",Sat Mar 24 13:03:01 +0000 2018,0.0,0.0,1.0,0.0,43
44,@BBC,"Don't miss the highlights from the Gymnastics World Cup! ???????

World Cup Gymnastics | @BBCOne | 2:05pm |… https://t.co/7mpufyeEMo",Sat Mar 24 12:33:04 +0000 2018,0.1867,0.098,0.902,0.0,44
45,@BBC,"How much do you know about horses? Take this quiz to see if you are an equestrian expert…?

https://t.co/ChGCB9Xi1W https://t.co/P9UgJ99nsx",Sat Mar 24 11:29:04 +0000 2018,0.0,0.0,1.0,0.0,45
46,@BBC,"Meet Hester, the 10-year-old visually impaired skier who's hoping for Paralympic gold one day. ??https://t.co/6aiUaTc3yS",Sat Mar 24 10:31:01 +0000 2018,0.4215,0.167,0.833,0.0,46
47,@BBC,"""The enthusiastic viewer should feel he is almost the man on the spot!"" 

In 1949, the BBC announced it would telev… https://t.co/WEoPpkrW1V",Sat Mar 24 10:03:01 +0000 2018,0.5411,0.143,0.857,0.0,47
48,@BBC,RT @BBCNewsNI: Prince Harry and Meghan Markle are visiting Northern Ireland https://t.co/ODxLd1LIr8 https://t.co/s0zPTXj3Tk,Sat Mar 24 09:42:34 +0000 2018,0.0,0.0,1.0,0.0,48
49,@BBC,"RT @bbcf1: Lewis Hamilton took the first pole of the season in spectacular style ??

https://t.co/a7YDOx0FlQ",Sat Mar 24 09:32:59 +0000 2018,0.0,0.0,1.0,0.0,49
50,@BBC,"RT @sportrelief: A humongous THANK YOU to everyone who has taken part, fund-raised &amp; watched over the past weeks &amp; tonight. The #SportRelie…",Sat Mar 24 09:31:30 +0000 2018,0.4995,0.133,0.867,0.0,50
51,@BBC,RT @sportrelief: The nation has joined together for this year's #SportRelief pulling out all the stops to make their steps count. Well done…,Sat Mar 24 09:31:26 +0000 2018,0.128,0.085,0.85,0.065,51
52,@BBC,?A Cultural history of the avocado: https://t.co/jo1UyWlVw7 https://t.co/7VF6pBpG57,Sat Mar 24 09:30:13 +0000 2018,0.0,0.0,1.0,0.0,52
53,@BBC,"Meet Alexandre, one of the only male performers of ‘baladi’ – also known as belly dancing – in the Middle East. ?

 https://t.co/K12N1Y6PU7",Sat Mar 24 08:33:02 +0000 2018,0.0,0.0,1.0,0.0,53
54,@BBC,"RT @BBCOne: .@GaryLineker, @OreOduba, @ThisisDavina &amp; more kick off the biggest ever night of #SportRelief now on @bbcone. @sportrelief 
Fo…",Fri Mar 23 19:07:00 +0000 2018,0.0,0.0,1.0,0.0,54
55,@BBC,From @taylorswift13 to @Beyonce: these are the secretive musicians who avoid interviews. ?? https://t.co/nqOmaVMzoo https://t.co/sbDga7L5cp,Fri Mar 23 18:03:04 +0000 2018,-0.296,0.0,0.864,0.136,55
56,@BBC,"Tonight, @GaryLineker, @ThisisDavina and @OreOduba kick off the biggest ever night of @sportrelief! ??????… https://t.co/tgbpC76heP",Fri Mar 23 17:33:03 +0000 2018,0.0,0.0,1.0,0.0,56
57,@BBC,"Your week, as told by @louistheroux. ??
https://t.co/Ae6bDBpIBW",Fri Mar 23 17:02:01 +0000 2018,0.0,0.0,1.0,0.0,57
58,@BBC,"RT @BBCWales: A #DanceForParkinsons session with @ndcwales for @GetCreativeUK in #Cardiff this week 

Find out what’s happening on the fina…",Fri Mar 23 16:27:45 +0000 2018,0.0,0.0,1.0,0.0,58
59,@BBC,"Meet Australian maths teacher Eddie Woo, who has won fans worldwide with his high-energy lessons, posted on YouTube… https://t.co/vTfNDZzA3b",Fri Mar 23 16:00:12 +0000 2018,0.7783,0.286,0.714,0.0,59
60,@BBC,"RT @BBCOne: No @andy_murray, this is not a dream. @GeriHalliwell really IS in your bedroom making you sing Spice Girls songs ?

@sportrelie…",Fri Mar 23 14:33:40 +0000 2018,-0.4479,0.0,0.828,0.172,60
61,@BBC,These beautiful photographs reveal how refugees in Tyneside have turned to the healing powers of gardening. ??… https://t.co/2gq0t9FnIR,Fri Mar 23 14:03:08 +0000 2018,0.5994,0.187,0.813,0.0,61
62,@BBC,"How would you react if you woke up and found Michael McIntyre and Peppa Pig in your bedroom? 

Poor @AndyMurray…

S… https://t.co/7ZP0hUYeKr",Fri Mar 23 14:00:02 +0000 2018,-0.4767,0.0,0.871,0.129,62
63,@BBC,Spring is here! ??? Make the most of seasonal ingredients with these delicious soup recipes. https://t.co/fXp7eJXoJc https://t.co/hA1b2bdSrd,Fri Mar 23 13:33:04 +0000 2018,0.6114,0.2,0.8,0.0,63
64,@BBC,"Want to get creative this weekend? Here's how to make a hooky rug. 
#MakeCraftBritain 
https://t.co/uqibyP09s7",Fri Mar 23 13:03:02 +0000 2018,0.4939,0.259,0.741,0.0,64
65,@BBC,RT @BBCSport: He was one of English football's first black players and the British Army's first ever black officer to command white troops.…,Fri Mar 23 11:42:55 +0000 2018,0.0,0.0,1.0,0.0,65
66,@BBC,RT @BBCRadio2: ? “I thought the script was really frightening and original.” Martin Freeman chats to @achrisevans about his creepy new film…,Fri Mar 23 11:42:51 +0000 2018,-0.2006,0.107,0.754,0.139,66
67,@BBC,RT @BBCTwo: Our entire weekend plans. ?? #BigCatsAboutTheHouse https://t.co/vl0zUcCdmI,Fri Mar 23 11:42:48 +0000 2018,0.0,0.0,1.0,0.0,67
68,@BBC,"RT @sportrelief: It looks like #TeamGryffindor are storming ahead in the #HogwartsLeague in the #SportRelief app. 

#TeamHufflepuff, #TeamS…",Fri Mar 23 11:42:43 +0000 2018,0.3612,0.128,0.872,0.0,68
69,@BBC,???Some blueberry muffins sold by cafes and supermarkets contain more than the recommended daily intake of sugar fo… https://t.co/9bh6K8aMH2,Fri Mar 23 11:30:05 +0000 2018,0.2648,0.103,0.897,0.0,69
70,@BBC,"Friday night is CELEBRITY FIGHT NIGHT! ??

Who'll be victorious? Tune in to #SportRelief to find out!

https://t.co/9ZhgNGmxOD",Fri Mar 23 10:33:01 +0000 2018,-0.6016,0.0,0.813,0.187,70
71,@BBC,"Scrolling through headlines, the world can feel like a pretty dark place. So here are nine reasons to be happy. ? ?… https://t.co/KrNoB0qaqC",Fri Mar 23 10:03:03 +0000 2018,0.8555,0.343,0.657,0.0,71
72,@BBC,"Would you want secret helpers like these to help you out in nerve-wracking situations? #TheSecretHelpers 
https://t.co/ua2X4vxKR3",Fri Mar 23 09:30:03 +0000 2018,0.765,0.417,0.583,0.0,72
73,@BBC,"Meet the first polar bear cub to be born in the UK in 25 years. ?
https://t.co/njq1r6eONE",Fri Mar 23 08:33:01 +0000 2018,0.0,0.0,1.0,0.0,73
74,@BBC,"RT @BBCOne: All hail queen Kat! ?? 

#EastEnders @BBCEastenders https://t.co/PLmAc53L6t",Thu Mar 22 21:39:27 +0000 2018,0.1511,0.15,0.85,0.0,74
75,@BBC,"Istanbul's Blue Mosque looks spectacular. @wmarybeard looks at the art, meaning and significance of calligraphy the… https://t.co/Mv3voUkcvc",Thu Mar 22 21:30:01 +0000 2018,0.2732,0.116,0.884,0.0,75
76,@BBC,? The artist reimagining Islamic calligraphy for the 21st Century: https://t.co/wgbVwZLDEa #Civilisations https://t.co/nxW6Sokjdn,Thu Mar 22 21:20:05 +0000 2018,0.0,0.0,1.0,0.0,76
77,@BBC,"In 1918, the very first signs of the Spanish Flu pandemic were kept under wraps. So how did the deadly illness get… https://t.co/zuZryXLihL",Thu Mar 22 20:30:01 +0000 2018,-0.6486,0.0,0.798,0.202,77
78,@BBC,Go behind-the-scenes at @TheBigCatSanct where expert Giles Clark is hand-rearing a jaguar cub. ?… https://t.co/0hDQP6X1wA,Thu Mar 22 19:04:04 +0000 2018,0.0,0.0,1.0,0.0,78
79,@BBC,"Tai chi has been recommended to help people with the chronic pain condition fibromyalgia. 

https://t.co/uYDlKfWbt7 https://t.co/Y7P9ceP82j",Thu Mar 22 18:30:09 +0000 2018,0.0516,0.216,0.625,0.159,79
80,@BBC,"The cost of living alone, rather than living as a couple, is more than £1000 a year. ??

This is the price of being… https://t.co/udzI9xGci6",Thu Mar 22 17:33:04 +0000 2018,-0.25,0.0,0.917,0.083,80
81,@BBC,.@ManUtd have applied to have a professional women's team. ?? https://t.co/rxzdRsDhUd https://t.co/meO65NRCtm,Thu Mar 22 17:03:54 +0000 2018,0.0,0.0,1.0,0.0,81
82,@BBC,"Worried about your impact on the planet? ??

This is how to make your next holiday more eco-friendly. ???

?… https://t.co/wCmDZJledV",Thu Mar 22 17:03:05 +0000 2018,0.128,0.113,0.795,0.092,82
83,@BBC,"Think twice before you throw your kitchen waste in the bin! Here's how to grow plants from kitchen scraps. ???

?… https://t.co/MMgrC8yseG",Thu Mar 22 16:04:06 +0000 2018,-0.4753,0.0,0.872,0.128,83
84,@BBC,"RT @mixital: ??New #DoctorWho writing challenge!??
Write a story featuring Rory Williams! Share it with us here: https://t.co/zW42ZnvJnc

#…",Thu Mar 22 15:00:43 +0000 2018,0.4184,0.141,0.859,0.0,84
85,@BBC,"Could you name the disaster that killed the most people in the last 100 years?

Contagion! The BBC Four Pandemic |… https://t.co/10zHfD8PHT",Thu Mar 22 15:00:01 +0000 2018,-0.9168,0.0,0.615,0.385,85
86,@BBC,"?Some musicians love doing them, others don’t.

Seven secretive musicians who like to avoid interviews:… https://t.co/7Rm55Ddynj",Thu Mar 22 14:30:10 +0000 2018,0.6705,0.306,0.594,0.1,86
87,@BBC,"RT @BBCEarth: Today is #WorldWaterDay. This teen has an ingenious way to test the safety of water around the world 
@BBC_Future https://t.c…",Thu Mar 22 13:53:48 +0000 2018,0.4215,0.118,0.882,0.0,87
88,@BBC,"Has @chrishughes_22 read any of his own book? ??

Here's what he confessed when he took on @BBCR1's fake lie detect… https://t.co/tVaKesbKQ1",Thu Mar 22 13:33:04 +0000 2018,-0.4767,0.0,0.871,0.129,88
89,@BBC,Secret Universe: The Hidden Life of the Cell is on @BBCFOUR tonight at 8pm. ? https://t.co/PVf4thZOb3,Thu Mar 22 13:14:13 +0000 2018,0.0,0.0,1.0,0.0,89
90,@BBC,A battle is raging in your body right now. This is how the TRIM 21 protein defends your cells from viruses. https://t.co/XUAPbRS4j5,Thu Mar 22 13:02:00 +0000 2018,-0.7184,0.0,0.76,0.24,90
91,@BBC,"??Footloose, Fleetwood Mac's Rumours and Le Freak are among the classic records about to enter the US National Reco… https://t.co/gDLNOmNLhY",Thu Mar 22 12:30:10 +0000 2018,-0.4404,0.0,0.868,0.132,91
92,@BBC,"Meet the five artists who have been shortlisted for the £30,000 Hepworth sculpture award. https://t.co/1UGe2zQlDT https://t.co/MwWxUZWAhs",Thu Mar 22 11:30:17 +0000 2018,0.5423,0.189,0.811,0.0,92
93,@BBC,"RT @bbcwritersroom: Check out an interview with the #writer of #TheAssassinationofGianniVersace @tomrobsmith on our blog
https://t.co/m5rty…",Thu Mar 22 10:58:34 +0000 2018,0.0,0.0,1.0,0.0,93
94,@BBC,RT @bbcthree: 'I was the only female in a violent all-male gang' https://t.co/NjF720J71M https://t.co/k7T0PqyuiG,Thu Mar 22 10:49:54 +0000 2018,-0.5994,0.0,0.755,0.245,94
95,@BBC,?Can social media stop you getting a job? https://t.co/M9uTa8vMHA https://t.co/LwXJCGgW0b,Thu Mar 22 10:30:09 +0000 2018,-0.296,0.0,0.784,0.216,95
96,@BBC,RT @bbcpress: 50 classic cookery shows served up on @BBCiPlayer this Easter: https://t.co/RbyjFq6Dsj https://t.co/Hvt1m1dhpU,Thu Mar 22 09:54:21 +0000 2018,0.0,0.0,1.0,0.0,96
97,@BBC,"Come on, who doesn't say ""xylophone"" on a daily basis? ??@daraobriain #LiveAtTheApollo

https://t.co/5k1yKuwpzA",Thu Mar 22 09:33:03 +0000 2018,0.0,0.0,1.0,0.0,97
98,@BBC,"Tantrums are inevitable... ??This is how you raise a baby jaguar. #BigCatsAboutTheHouse

https://t.co/4mBf6xmvOr",Thu Mar 22 08:33:02 +0000 2018,-0.3612,0.0,0.815,0.185,98
99,@BBC,"RT @BBCSport: John Bishop’s on a one man mission to World Cup victory for @SportRelief!

Keep an eye out here for Geoff Hurst's 'dab' ???…",Wed Mar 21 20:56:41 +0000 2018,0.0,0.0,1.0,0.0,99
100,@CBS,"RT @ACMawards: The ACM for New Vocal Group of the Year goes to @MidlandOfficial! And yes, that really was @Reba on the phone! #ACMawards ht…",Mon Mar 26 22:14:25 +0000 2018,0.508,0.12,0.88,0.0,0
101,@CBS,"RT @ACMawards: In case you didn’t know, the ACM for New Male Vocalist of the Year goes to @BrettYoungMusic. Check out his reaction when @Re…",Mon Mar 26 20:42:48 +0000 2018,0.0,0.0,1.0,0.0,1
102,@CBS,RT @ACMawards: Over the weekend @Reba called the ACM New Artist of the Year winners to let them know they had won! Let’s just say our New F…,Mon Mar 26 16:59:19 +0000 2018,0.7959,0.214,0.786,0.0,2
103,@CBS,"Congratulations to the 53rd #ACMawards New Artist winners @Lauren_Alaina, @MidlandOfficial, and @BrettYoungMusic! W… https://t.co/Fr8H4arwGj",Mon Mar 26 16:05:18 +0000 2018,0.807,0.378,0.622,0.0,3
104,@CBS,New start times in East/Central Time Zones #60Minutes 7:35ET/6:35CT #Instinct  8:35ET/7:35CT #NCISLA 9:35ET/8:35CT… https://t.co/8W5hAeLrvs,Sun Mar 25 23:57:34 +0000 2018,0.0,0.0,1.0,0.0,4
105,@CBS,Don’t miss a minute of the action. Stream the Elite Eight® games LIVE today starting at 2PM ET with a FREE trial of… https://t.co/8NwU8HdiHR,Sun Mar 25 17:15:25 +0000 2018,0.5319,0.157,0.78,0.062,5
106,@CBS,RT @MomCBS: That's a wrap on the #Mom panel at #PaleyFest! Thanks for following along! https://t.co/we4JgqPt6P,Sat Mar 24 22:46:53 +0000 2018,0.5399,0.199,0.801,0.0,6
107,@CBS,RT @MomCBS: A fan just commented that #Mom helped bring him out of a deep depression. ??? #PaleyFest,Sat Mar 24 22:46:43 +0000 2018,-0.34,0.115,0.7,0.185,7
108,@CBS,"RT @MomCBS: ""Go out for it anyway. If you're good for the role, you're good for the role."" @theJaimePressly's advice for aspiring actors wi…",Sat Mar 24 22:25:03 +0000 2018,0.7003,0.209,0.791,0.0,8
109,@CBS,RT @MomCBS: Mom Co-Creator @GemmaRBaker just pointed out her own #Mom in the audience at #PaleyFest! ?,Sat Mar 24 22:21:37 +0000 2018,0.0,0.0,1.0,0.0,9
110,@CBS,"RT @MomCBS: ""I'm not someone in recovery who goes to AA, but I have taken so much away from it...to take one day at a time."" - @theJaimePre…",Sat Mar 24 22:21:34 +0000 2018,0.0,0.0,1.0,0.0,10
111,@CBS,"RT @MomCBS: ""You get to appreciate working with such talented people."" - @AnnaKFaris #Mom #PaleyFest",Sat Mar 24 22:21:26 +0000 2018,0.7184,0.333,0.667,0.0,11
112,@CBS,RT @MomCBS: “I love this job. I love working with these women. I love working in front of the live audience… It’s alive and it’s fun.” - @A…,Sat Mar 24 22:21:23 +0000 2018,0.9451,0.42,0.58,0.0,12
113,@CBS,"Get on your feet for @Jason_Aldean, @ThomasRhett, @ChrisStapleton, @KeithUrban, and @ChrisYoungMusic, the five nomi… https://t.co/oT5ogjdj4x",Sat Mar 24 20:00:02 +0000 2018,0.0,0.0,1.0,0.0,13
114,@CBS,Get ready for some sweet games! Stream #5 Clemson vs #1 Kansas LIVE at 7PM ET and #11 Syracuse vs #2 Duke LIVE at 9… https://t.co/4WstgrKNnW,Fri Mar 23 22:33:52 +0000 2018,0.6996,0.194,0.806,0.0,14
115,@CBS,RT @SEALTeamCBS: In honor of #NationalPuppyDay... ? #SEALTeam https://t.co/4mIZPpiRlU,Fri Mar 23 22:33:04 +0000 2018,0.4939,0.314,0.686,0.0,15
116,@CBS,"RT @HawaiiFive0CBS: Nothing like a man and his dog! ?? Happy #NationalPuppyDay to Eddie, the best pup on the Five-0 Task Force! #H50 https:…",Fri Mar 23 22:32:48 +0000 2018,0.8997,0.355,0.645,0.0,16
117,@CBS,Game on! 16 teams left and the race to the finish continues tonight. Stream #11 Loyola-Chicago vs #7 Nevada LIVE at… https://t.co/W374rmzzoC,Thu Mar 22 22:10:29 +0000 2018,0.0,0.0,1.0,0.0,17
118,@CBS,Save the date! These are season finales you do NOT want to miss. RT if you're excited! https://t.co/UUQoWsPPSh https://t.co/cDl4WmxMtU,Thu Mar 22 20:52:02 +0000 2018,0.7081,0.311,0.623,0.066,18
119,@CBS,Congratulations to all of the @CBSDaytime nominees for the #DaytimeEmmys! See the full list of #DaytimeEmmy nominee… https://t.co/ivJVJWvfsf,Thu Mar 22 00:23:38 +0000 2018,0.636,0.198,0.802,0.0,19
120,@CBS,Female Vocalist Of The Year nominee @MarenMorris will show her fans how it’s done when she takes the stage to showc… https://t.co/PITjmAoFT8,Wed Mar 21 18:00:01 +0000 2018,0.0,0.0,1.0,0.0,20
121,@CBS,The legendary @Reba returns to host the 53rd #ACMawards and she’s proving just how comfortable she is behind the mi… https://t.co/XPXcSPRXqC,Tue Mar 20 20:00:01 +0000 2018,0.5106,0.142,0.858,0.0,21
122,@CBS,RT @nancyodell: Told my daughter I'd be presenting at @ACMawards again this year. (Woot woot!We both luv country music!)She took this pic o…,Tue Mar 20 17:58:43 +0000 2018,0.0,0.0,1.0,0.0,22
123,@CBS,RT @ladyantebellum: Ecstatic to announce we'll be performing at the #ACMawards in Las Vegas again this year! https://t.co/Qfhs94j6FR,Tue Mar 20 16:52:42 +0000 2018,0.5562,0.174,0.826,0.0,23
124,@CBS,"Country superstars @kennychesney, @ladyantebellum, @blakeshelton, and @KeithUrban have just been added to the stell… https://t.co/bJ4If7MacP",Tue Mar 20 16:11:00 +0000 2018,0.0,0.0,1.0,0.0,24
125,@CBS,"RT @YandR_CBS: Forever evolving, Forever inspiring, Forever Young and Restless. ?? Get ready to celebrate 45 years of #YR starting in just…",Mon Mar 19 21:02:26 +0000 2018,0.7845,0.309,0.619,0.072,25
